spectroFlux_u,spectroFlux_g,spectroFlux_r,spectroFlux_i,spectroFlux_z,class,subclass
23.80189,26.63517,29.67004,29.56392,30.42323,STAR,CV
91.19129,75.58241,53.91201,42.15036,34.36924,STAR,OB
43.81124,38.66333,25.77296,19.46374,15.84936,STAR,WD
40.6206,74.73442,107.5892,121.2025,125.2055,STAR,G2
23.50002,20.17822,14.3401,10.6854,6.524563,STAR,WD
16.7909,15.04137,10.08848,7.503621,4.892787,STAR,WD
10.71967,12.52653,9.650131,7.924792,6.043951,STAR,WD
17.56252,15.9139,12.39102,10.31499,11.13138,STAR,OB
874.6736,921.5623,658.7579,503.473,405.7797,STAR,A0p
32.09452,38.69613,30.28748,24.71611,19.72972,STAR,WD
15.64233,18.31244,12.92867,9.253063,6.952931,STAR,WD
37.53291,47.77474,37.66617,29.72965,24.00054,STAR,WD
33.63424,40.25857,30.56417,23.79607,18.22581,STAR,WD
408.2595,323.0492,265.8418,224.7272,187.8617,STAR,OB
17.82208,26.96005,22.7738,18.7523,16.80149,STAR,WD
102.2671,100.4059,75.37916,58.63061,47.79686,STAR,WD
103.6189,102.1741,92.00463,84.44986,79.02827,STAR,A0
21.69827,28.51734,39.16879,44.54048,44.31807,STAR,CV
27.35021,23.6912,17.52242,13.59159,10.21212,STAR,OB
7.743602,7.483817,4.868157,2.642221,0.05685529,STAR,WD
10.51771,10.29421,8.352048,6.611907,4.998011,STAR,OB
9.28385,10.35006,8.256463,9.508372,11.97456,STAR,WD
9.680317,9.846389,6.569251,4.940727,3.540291,STAR,WD
36.09278,33.05138,22.17178,15.57657,12.15474,STAR,WD
312.2986,379.4778,279.7406,214.44,165.4135,STAR,A0
39.51638,423.9469,1187.294,1677.718,1909.798,STAR,K5
20.415,53.85224,99.5712,126.1872,135.0548,STAR,G0
12.76057,24.03214,32.95105,36.67814,36.90476,STAR,F5
4.515481,36.06857,95.10511,133.5307,158.3081,STAR,K5
50.99432,46.00349,30.86891,22.87884,16.66376,STAR,WD
3.867537,10.11925,18.30351,23.08892,26.4476,STAR,F9
13.01902,26.0393,37.06017,41.56592,44.04475,STAR,F2
4.893654,9.923127,17.61696,22.44754,25.65821,STAR,F9
13.51963,14.38699,10.19598,7.518576,6.48008,STAR,WD
23.30229,26.70076,21.48853,20.59348,22.75514,STAR,WD
10.40188,10.91867,9.008135,7.427391,6.540653,STAR,WD
6.750716,7.746637,6.482324,5.393585,3.886231,STAR,WD
10.98273,14.07501,12.4381,10.3345,9.172313,STAR,WD
6.58381,6.200402,5.351501,4.567476,4.497774,STAR,OB
77.89078,62.03553,41.15442,30.74337,24.83856,STAR,A0p
12.88853,17.18475,14.44271,11.72025,9.700435,STAR,WD
27.52876,30.26691,22.48279,17.04957,13.29249,STAR,WD
9.990237,14.76411,17.58917,17.67079,16.29704,STAR,WD
8.825675,10.66802,9.490422,11.23281,14.64731,STAR,WD
6.072939,29.15906,56.38916,69.99464,75.84334,STAR,K1
23.67117,22.30772,16.64029,12.86691,11.09746,STAR,OB
9.159166,10.0686,7.566076,6.391337,6.278135,STAR,WD
65.40324,59.74207,36.49599,24.6464,16.56872,STAR,WD
9.741654,14.78783,20.98224,23.26807,23.6982,STAR,F5
15.00979,19.9481,25.26207,26.87853,27.0421,STAR,CV
1061.252,1021.866,750.9656,588.7367,485.8617,STAR,B6
2.888037,3.953114,4.04996,3.576888,3.017197,STAR,WD
3.107627,4.183909,3.434979,2.983347,3.496574,STAR,WD
23.95978,20.12115,14.80491,12.00261,11.17145,STAR,WD
31.00565,45.0571,40.32459,34.19377,27.99741,STAR,WD
31.92778,47.84618,66.07113,74.56168,76.80857,STAR,F5
71.97337,164.2991,261.6506,309.6278,331.5942,STAR,F9
20.89015,28.33795,23.83082,18.76112,13.98272,STAR,WD
31.21818,33.74736,26.5363,20.95748,16.11007,STAR,WD
5.305143,6.080942,5.659539,4.717315,3.804216,STAR,WD
52.23001,47.68336,39.66147,32.06047,27.94716,STAR,OB
37.7094,46.38247,53.54943,55.16848,54.12955,STAR,CV
7.044463,13.36059,20.14472,23.72915,25.58054,STAR,G0
119.3998,119.0332,84.35465,65.11542,53.11553,STAR,A0p
125.9441,139.5594,107.3743,84.58871,71.16813,STAR,WD
12.84764,16.7624,14.18527,11.26221,8.939522,STAR,WD
7.010003,6.665774,4.905182,5.267037,6.9986,STAR,OB
8.720984,16.2343,25.19939,28.68309,30.22577,STAR,L5.5
5.280141,6.898054,5.640646,4.729221,4.141819,STAR,WD
45.33966,55.68445,43.69634,34.68526,29.31462,STAR,WD
6.607144,5.826811,4.586038,3.711121,2.500386,STAR,OB
20.17511,15.34449,11.05118,9.68703,8.648206,STAR,B9
10.94682,13.96095,10.7079,8.321165,6.07247,STAR,WD
7.51386,7.371466,6.210389,5.039755,4.454954,STAR,T2
86.97929,73.45111,48.36123,35.20905,27.52535,STAR,A0p
134.0154,150.4568,112.1769,88.48643,75.38454,STAR,WD
15.34894,17.02837,19.71576,18.70673,13.92002,STAR,L9
9.040765,10.73135,8.866312,7.237655,5.799183,STAR,WD
19.11959,19.02429,15.30406,12.10659,9.460401,STAR,OB
6.756486,5.625669,4.060034,2.969879,2.082023,STAR,WD
22.11338,16.83743,10.54098,7.320859,5.422396,STAR,B9
2.335824,7.890914,21.89795,34.42135,44.68018,STAR,K5
14.52066,65.40248,164.5363,243.431,299.3509,STAR,K5
8.549837,12.70853,10.9687,8.59585,5.08425,STAR,WD
12.19035,14.36912,19.52739,21.24459,23.72318,STAR,CV
48.69442,49.04971,35.97224,28.40417,24.05716,STAR,A0p
20.09375,17.81777,14.5853,12.98429,12.43076,STAR,B6
2.23796,3.57915,3.882326,2.880792,2.79713,STAR,WD
2.916908,4.650424,4.300057,3.679113,3.294476,STAR,WD
6.582657,8.05894,6.397689,5.069732,4.026942,STAR,WD
3.443525,4.443721,3.913381,2.952416,2.302161,STAR,WD
21.23189,23.48934,19.15374,15.4351,13.988,STAR,A0
7.152084,9.358583,7.826551,5.628202,3.981281,STAR,WD
3.65181,4.056754,2.81399,1.508694,-0.2848293,STAR,WD
12.60508,17.05656,20.28335,20.15714,18.18258,STAR,CV
39.5234,55.45227,47.67344,39.07813,33.64881,STAR,WD
253.2941,232.7411,156.7723,116.1084,88.84112,STAR,WD
6.391389,7.021741,6.603827,5.586736,5.655763,STAR,WD
23.62274,18.20333,11.68556,8.706174,6.339023,STAR,WD
18.39248,22.89994,18.37013,14.94026,12.49258,STAR,WD
25.32437,33.00504,29.2053,27.37663,26.84651,STAR,WD
86.18574,67.28318,44.11197,33.03736,26.74123,STAR,OB
23.37465,27.66361,31.49295,31.97457,31.47095,STAR,CV
46.28889,113.1967,183.2632,204.9821,212.0705,STAR,F9
28.32556,85.14027,140.3818,160.8264,170.2765,STAR,F9
95.18745,125.7209,104.7521,86.07038,72.02249,STAR,WD
83.22977,88.9138,74.37991,61.55341,53.61487,STAR,A0
5.740365,7.214118,6.005085,4.779756,3.809703,STAR,WD
15.02194,14.32458,11.2396,8.514647,6.619118,STAR,OB
6.001093,6.086164,4.451885,3.707214,4.349175,STAR,WD
68.92075,68.25822,53.08356,43.77146,38.86086,STAR,OB
8.911091,11.73523,9.16577,6.926066,5.670812,STAR,WD
75.84122,76.60042,57.04037,43.59172,34.39068,STAR,OB
509.9875,650.1344,541.4617,448.4503,372.1545,STAR,WD
27.98051,21.18012,14.92341,13.08416,10.10222,STAR,WD
282.1293,224.0611,158.7047,130.9329,115.2611,STAR,B9
9.770001,17.24408,28.28143,34.66371,38.07028,STAR,F9
34.25326,40.466,32.4465,25.80445,20.76111,STAR,WD
32.91067,29.3324,25.65132,22.4096,20.39402,STAR,WDmagnetic
16.07936,16.89196,11.75186,8.956509,7.981086,STAR,WD
1062.021,965.1927,735.7983,595.1844,506.5589,STAR,A0p
2.701898,17.21701,49.11961,69.16858,80.99252,STAR,K5
89.59608,101.4412,109.663,109.1438,105.7751,STAR,CV
41.64997,42.19699,39.25073,34.89677,31.13906,STAR,CV
131.4236,132.6469,94.63695,113.0879,174.2913,STAR,WD
259.0726,253.891,188.8592,149.704,125.0118,STAR,WD
8.476955,7.659742,5.288578,4.006598,2.677353,STAR,WD
10.82929,9.818821,6.738015,5.227409,4.568818,STAR,WD
7.896646,9.98158,7.921458,6.667945,3.765232,STAR,WD
26.06894,20.02449,15.04442,19.69403,25.07245,STAR,M4
7.983706,7.84556,6.165331,4.154336,1.951062,STAR,WD
35.52201,31.20719,20.93565,15.33883,10.22278,STAR,A0p
20.50667,22.14106,15.82843,11.87339,9.097165,STAR,WD
183.5316,182.6173,145.8643,119.1792,103.8116,STAR,A0p
14.29542,14.09573,9.923275,6.830488,3.82332,STAR,WD
10.49627,8.723126,5.515858,3.780177,3.755995,STAR,WD
22.89549,20.37421,13.19687,9.837188,6.891412,STAR,WD
18.59387,23.97926,18.5986,14.7887,13.71452,STAR,WD
15.93944,16.10885,11.34622,8.631903,7.583023,STAR,WD
7.186338,7.936297,6.041427,4.694461,3.847432,STAR,WD
16.65337,12.69186,8.415312,6.654572,5.478622,STAR,WD
46.728,35.13118,21.71031,15.65771,11.24057,STAR,B9
77.6294,83.47688,69.96051,57.465,47.54217,STAR,A0
15.10949,18.62844,14.60112,11.42235,9.329494,STAR,WD
15.58555,15.97718,12.9427,10.12323,8.122239,STAR,OB
17.27081,23.51985,19.02815,15.08589,10.75369,STAR,WD
18.50183,18.34083,13.44965,9.981234,8.46909,STAR,WD
97.39868,113.655,86.7167,68.03561,53.27998,STAR,WD
16.4354,21.10625,17.26769,14.38503,12.07416,STAR,WD
9.932071,10.16439,7.428469,5.864602,3.1389,STAR,WDmagnetic
9.257097,10.57265,7.430769,5.595932,3.340981,STAR,WD
241.0965,188.8105,127.2637,95.43124,81.35492,STAR,B9
5.856656,8.476272,8.088291,7.173623,6.626139,STAR,WD
22.25692,21.38386,18.29361,15.42482,12.93585,STAR,OB
5.920638,7.493278,6.410727,5.104875,4.01096,STAR,WD
21.59131,28.25755,33.24715,44.43881,52.65427,STAR,WD
22.90022,20.41587,14.5071,9.48438,4.766649,STAR,WD
57.74765,41.40182,26.34534,19.65355,15.79552,STAR,B9
14.69518,16.01144,12.83283,10.74645,9.650982,STAR,WD
9.458138,8.712908,6.051472,4.189512,2.934237,STAR,OB
4.981983,6.638476,4.850491,3.003167,1.407042,STAR,WD
12.89006,17.23717,22.73071,25.27419,24.41921,STAR,CV
10.79128,15.21385,11.32422,8.43679,6.409482,STAR,WD
23.73226,32.45837,44.53588,49.76725,50.3575,STAR,CV
6.046452,8.318394,6.543952,5.293275,2.626874,STAR,WD
113.0721,89.12059,57.4178,41.10648,29.01745,STAR,OB
11.08499,12.04978,8.832273,6.115891,4.208748,STAR,WD
16.40481,19.14292,15.15907,12.1026,10.44645,STAR,WD
22.98135,31.80183,28.45367,23.22467,15.77966,STAR,WD
12.98059,9.374735,5.069068,2.708647,1.347606,STAR,T2
10.83323,10.63341,6.846943,4.762607,3.448745,STAR,WD
15.93901,16.31401,11.38005,8.409861,7.163145,STAR,WD
898.9388,771.7325,491.0548,358.6679,279.8339,STAR,A0p
57.80386,72.46605,61.48459,51.96032,43.02172,STAR,WD
6.121562,6.914059,4.844486,3.21697,1.491,STAR,WD
7.81617,11.80243,10.59177,9.297067,8.697819,STAR,WD
15.75906,16.95871,12.90578,10.40568,10.47965,STAR,WD
7.701566,8.094579,6.161261,5.073468,5.500161,STAR,WD
23.92444,18.20784,13.04951,14.02022,18.4078,STAR,M8
15.32898,16.24289,14.02424,11.99271,9.949318,STAR,L9
120.1254,166.1374,143.9733,121.0329,99.68521,STAR,WD
276.5852,242.1654,160.6464,119.3995,95.04682,STAR,A0p
972.4374,844.1667,565.2307,415.5327,325.1198,STAR,B6
127.8366,103.4234,67.33154,49.84214,39.2336,STAR,OB
13.91255,15.55086,11.25916,7.807567,5.259652,STAR,WD
24.57827,23.52869,22.23137,21.13936,19.63185,STAR,OB
24.65615,23.94636,16.90348,13.01593,10.37761,STAR,WD
15.89131,18.62925,14.92257,11.74303,10.29986,STAR,WD
1117.962,1007.809,684.4475,511.1007,408.2908,STAR,B6
13.14691,12.09307,8.269221,6.419998,4.185651,STAR,WD
10.04789,12.56201,9.277684,5.405856,2.336672,STAR,WD
7.284525,6.884163,5.477687,4.827233,4.207017,STAR,OB
8.952291,16.15814,23.1735,25.81456,25.9256,STAR,F5
13.56256,16.37105,12.59202,9.442029,7.717825,STAR,WD
18.33565,23.9252,20.0346,16.76241,12.99025,STAR,WD
16.19242,19.59205,15.1053,12.23794,9.109521,STAR,WD
58.43631,58.91632,47.81382,38.46945,30.51733,STAR,WDmagnetic
17.37352,17.18361,14.85047,12.70875,10.74749,STAR,OB
10.85588,13.74298,10.81077,12.69234,13.35202,STAR,WD
8.862157,9.887135,7.096708,5.051684,3.841246,STAR,WD
5.743845,7.435147,5.673957,4.473587,3.599274,STAR,WD
26.87757,36.89819,30.72693,26.07265,21.06373,STAR,WD
15.47641,12.81288,8.859884,6.754955,4.270652,STAR,WD
22.20615,26.21706,21.37124,18.03387,15.0195,STAR,WD
19.07226,20.18456,14.89268,11.87426,9.783507,STAR,WD
9.202631,8.723488,6.370026,4.843639,4.125903,STAR,WD
42.24903,52.39038,41.32309,33.59231,27.5518,STAR,WD
8.288055,18.00398,27.97454,32.38149,33.257,STAR,G2
16.24684,23.16343,20.6221,17.16422,14.16198,STAR,WD
19.33898,24.5129,20.49566,16.93225,13.91561,STAR,WD
18.92005,16.60075,12.09712,9.150663,8.012508,STAR,OB
147.4666,138.8486,105.6877,83.62994,65.03853,STAR,A0p
15.5243,17.27143,13.96067,10.35437,3.351993,STAR,WD
16.62115,19.66325,22.39534,22.80941,20.78033,STAR,CV
62.2113,50.83946,33.47702,24.92456,18.09618,STAR,WD
5.413455,6.363895,4.968866,3.520186,2.170359,STAR,WD
20.13005,25.50486,21.88648,20.00278,19.42204,STAR,WD
23.97154,21.45585,16.32489,13.52522,12.0483,STAR,OB
27.05972,19.51911,12.26393,9.222299,6.92673,STAR,WD
50.21323,39.2467,26.34252,19.96872,16.43762,STAR,B9
8.848794,12.1731,11.6974,10.28404,8.844071,STAR,F5
987.4886,700.9567,432.0305,312.9109,244.2892,STAR,B9
19.67044,25.99034,32.49105,33.5689,33.64712,STAR,CV
10.97776,9.478783,6.279967,4.952657,4.421132,STAR,WD
7.787714,6.69978,4.57152,3.363214,1.812428,STAR,OB
11.83616,14.58638,17.27674,17.49778,17.24193,STAR,CV
14.66216,15.68714,12.98418,10.60189,10.23068,STAR,OB
17.21248,26.96291,21.49332,17.17069,14.57181,STAR,WD
114.4684,114.9712,85.92365,66.0055,53.87428,STAR,A0p
21.45949,27.43962,22.65176,18.11455,15.0787,STAR,WD
43.71657,50.683,38.88798,30.55502,24.78705,STAR,WD
18.42352,15.71131,10.96643,8.183679,6.071488,STAR,WD
11.19419,10.80013,8.43429,9.252407,11.21641,STAR,WD
7.48938,10.57297,9.740281,8.721023,7.975331,STAR,WD
18.90338,17.32332,12.20025,10.77547,10.38888,STAR,WD
15.60919,16.35512,13.03922,10.44638,9.273847,STAR,WD
248.0805,228.9466,160.374,123.4235,101.5839,STAR,A0p
18.37835,20.85711,16.24314,12.65243,9.991088,STAR,WD
23.15481,20.45477,17.48749,15.09718,13.82434,STAR,CV
11.29003,13.582,11.18489,9.399652,7.533648,STAR,WD
10.85424,8.399418,5.491635,4.028808,2.835312,STAR,WD
6.132408,8.0485,6.308193,4.870699,3.3094,STAR,WD
5.346041,6.240832,4.854899,4.137907,3.744428,STAR,WD
17.88682,19.31343,13.39182,9.492538,6.55712,STAR,WD
83.2822,78.8483,56.18415,43.04976,34.16601,STAR,A0p
49.12466,46.24634,36.74636,30.08296,23.99137,STAR,OB
182.2322,179.4913,141.254,114.6673,99.13798,STAR,A0p
10.3146,7.8094,4.706933,2.856704,1.512915,STAR,WD
7.963943,10.71742,8.282499,6.348518,5.23004,STAR,WD
937.5817,871.3495,609.7576,455.5536,355.3968,STAR,A0
22.11566,20.30106,13.41316,9.689526,6.4936,STAR,WD
274.456,200.173,117.7046,80.9891,60.82454,STAR,B9
30.70695,31.72555,23.25963,18.01134,14.0892,STAR,WD
8.820497,11.27162,9.126267,7.380954,6.415456,STAR,WD
32.02531,37.50301,31.54412,26.44204,22.5424,STAR,WD
41.60168,56.18648,45.20898,34.67551,28.32284,STAR,WD
6.764264,7.136819,5.091627,3.434824,1.242482,STAR,WD
58.46051,40.72495,26.13412,19.29583,16.74562,STAR,L9
43.79253,32.88357,21.79054,16.38798,13.66442,STAR,A0p
40.7371,53.46489,53.13068,49.45543,44.5673,STAR,WD
20.72268,27.96913,22.14543,20.30041,19.33741,STAR,WD
19.20183,24.9911,19.53872,14.35782,3.915167,STAR,WD
16.71998,15.89471,12.82284,9.396939,7.338831,STAR,WDmagnetic
73.93788,60.17883,42.24847,32.15213,28.11885,STAR,B9
213.9873,183.6984,123.0434,91.61401,72.38168,STAR,B6
86.14668,98.50665,67.31727,48.07239,32.32126,STAR,A0
25.61339,33.26631,29.11308,25.0879,21.81344,STAR,WD
13.53971,17.95607,21.79927,21.89621,21.71207,STAR,B6
8.936419,84.63914,260.5338,390.5282,477.7432,STAR,K7
52.35462,51.32476,35.15755,26.07247,19.3544,STAR,WD
23.32857,20.86176,13.86604,9.677299,6.178707,STAR,OB
44.65042,52.94818,40.26869,31.26691,24.72081,STAR,WD
22.19185,29.39054,23.62316,18.66381,14.44619,STAR,WD
8.65073,5.781226,3.463401,2.109967,0.9333151,STAR,T2
97.74247,74.59614,48.23026,35.07419,26.87039,STAR,B9
15.14023,15.84612,11.98118,9.271076,6.0787,STAR,WD
10.49862,10.80038,7.833196,5.976008,4.608109,STAR,WD
3.983125,6.157146,5.478814,4.616401,4.035883,STAR,WD
19.15203,19.56935,13.78127,9.52556,6.185477,STAR,WD
21.96924,28.67717,24.27288,20.84391,17.23008,STAR,WD
14.59189,18.71795,15.34624,13.95524,14.40732,STAR,WD
1376.555,1077.128,667.9077,479.6605,373.1462,STAR,WD
28.72108,46.04391,62.94831,68.91313,67.8971,STAR,CV
18.99845,16.30062,12.66493,10.59266,9.945004,STAR,OB
39.61803,38.44816,28.12935,21.59748,17.31807,STAR,OB
56.68707,50.23455,33.18047,24.08064,18.14385,STAR,WD
11.28835,12.00409,9.421459,6.832664,5.810851,STAR,WD
54.84064,75.79426,62.97588,50.24614,40.55938,STAR,WD
35.44865,37.95792,34.20413,30.2083,29.66927,STAR,A0
19.13016,16.90162,10.52901,7.372476,5.556965,STAR,WD
6.898821,10.86705,15.37862,17.74503,19.49365,STAR,F5
31.15992,29.8162,24.40648,19.77458,15.23505,STAR,OB
8.585169,9.403121,6.993696,5.191037,4.329565,STAR,WD
9.919015,11.53988,8.638095,6.98737,5.932381,STAR,WD
9.213487,11.69207,9.856101,8.095054,6.950307,STAR,WD
10.86302,13.89695,12.20548,10.40386,8.133801,STAR,WD
30.56647,27.84108,21.77644,17.95634,16.25044,STAR,OB
42.19381,39.05962,28.55021,22.46903,18.84083,STAR,WD
3.806113,4.343266,3.940507,3.202696,3.441285,STAR,WD
31.88569,25.08741,17.51754,13.21597,10.94044,STAR,WDmagnetic
77.89439,76.46838,57.48305,45.02253,35.40727,STAR,WD
27.32191,25.92612,19.41649,15.20203,11.84799,STAR,WD
31.20115,19.22746,7.81839,2.744416,-0.8440935,STAR,L9
10.84582,48.82759,97.94433,122.3827,137.2316,STAR,K3
41.77059,147.3523,280,346.3316,384.5684,STAR,K1
2.870973,6.777539,20.45415,29.49198,33.78865,STAR,K7
17.8973,76.44707,145.1406,176.9029,191.8009,STAR,K1
2.787846,15.39906,44.10543,65.99844,80.59009,STAR,K7
3.898047,12.68578,21.58834,25.67031,25.85173,STAR,F9
4.779555,34.18175,90.16434,123.514,142.8151,STAR,K5
1.984236,8.946628,19.04725,25.01739,28.9646,STAR,K1
11.19102,17.92408,15.57537,12.72216,9.593698,STAR,WD
80.57088,98.87891,77.5482,63.36643,60.47623,STAR,WD
15.5595,19.18502,15.04958,12.74684,11.87361,STAR,WD
34.38333,42.07592,34.80631,28.72251,23.79885,STAR,WD
17.51585,20.27088,15.63036,12.29961,10.01703,STAR,WD
22.90502,24.91482,18.18085,14.54171,11.95986,STAR,WD
10.03074,8.822133,6.598806,5.191426,2.211801,STAR,OB
9.008036,7.795204,5.654546,4.461436,4.15449,STAR,OB
18.35783,18.47355,13.6559,10.75704,8.167793,STAR,OB
18.69805,18.11482,12.90107,9.745127,6.005264,STAR,B6
78.72626,104.0612,89.3822,74.54252,62.10435,STAR,WD
44.13065,38.41389,26.32418,19.61957,16.03013,STAR,WD
32.79717,27.23593,19.45263,15.40329,13.22681,STAR,WD
7.689785,5.961546,3.780215,2.496931,0.8137227,STAR,WD
9.700832,9.909452,6.948,4.935848,3.273508,STAR,WD
15.87667,14.41953,12.08665,11.03612,10.82863,STAR,OB
18.31468,20.78254,15.74144,12.88731,10.65486,STAR,WD
24.13519,21.26136,14.10678,10.83558,9.364746,STAR,WD
632.8948,702.7378,719.5768,671.2242,632.0756,STAR,A0p
121.012,100.5514,78.30256,70.00634,68.04552,STAR,B9
30.89168,43.51609,37.69763,31.54357,27.18233,STAR,WD
3.961467,6.290544,6.350659,5.035681,3.963123,STAR,WD
29.70449,38.81802,35.58318,30.09068,26.14034,STAR,WD
23.1562,24.4074,19.11876,14.58837,11.25546,STAR,WD
25.60268,22.42173,17.6667,13.63436,11.80137,STAR,A0p
5.142886,7.027814,4.937114,4.256016,0.5133748,STAR,WD
70.07073,386.6575,825.2352,1046.905,1189.651,STAR,K3
8.036119,29.41273,55.1553,66.11491,72.76686,STAR,K1
5.233783,23.44552,49.23454,62.64317,70.48803,STAR,K3
43.74002,34.14012,21.01136,15.46264,12.20856,STAR,A0
7.525135,10.72686,11.8537,11.61419,13.15599,STAR,WD
24.15257,27.16268,21.09089,17.1573,12.7525,STAR,WD
6.781103,7.437973,5.935434,5.100737,4.811805,STAR,WD
60.75031,70.70525,88.85509,91.72752,89.83602,STAR,T2
31.98272,30.16484,22.46065,17.29436,16.83955,STAR,A0p
36.28302,46.04079,53.37263,53.97123,53.14497,STAR,CV
8.273486,12.89372,12.17773,10.22478,8.824946,STAR,WD
15.21002,16.67703,12.24813,9.370329,7.846582,STAR,WD
12.9823,16.87544,14.52761,12.07824,9.728399,STAR,WD
-1.214328,-0.9762566,-0.3838647,-1.245848,-5.763784,STAR,A0
814.3048,686.0957,453.6984,344.9576,276.1984,STAR,B6
8.904967,95.85994,249.9499,340.1036,396.9182,STAR,K5
1461.946,1141.441,735.2417,548.1494,428.9596,STAR,B9
15.19529,11.96178,6.661641,2.966838,0.6877664,STAR,WD
71.17886,48.57475,28.87199,20.72163,15.71702,STAR,O
51.40443,36.99487,22.93904,16.10739,11.86015,STAR,WD
17.6042,15.73847,11.83589,8.834189,6.040303,STAR,OB
107.0788,82.59091,52.67947,38.15304,30.46943,STAR,WD
16.49534,17.06683,12.63846,9.921968,8.344288,STAR,WD
47.94353,37.5787,23.9943,17.55117,15.46013,STAR,B9
14.05546,11.14338,7.282744,5.622236,5.933963,STAR,WD
12.97255,16.03703,12.2532,9.529948,7.010191,STAR,WD
42.61134,40.63292,27.65339,23.45723,24.70616,STAR,WD
17.50727,15.67269,10.81844,7.578346,4.314735,STAR,WD
14.41373,20.47691,17.389,14.48037,11.64211,STAR,WD
5.432995,7.317759,5.245383,3.475227,0.9737837,STAR,WD
18.32555,15.73406,12.08394,9.524856,7.620301,STAR,WD
12.8057,15.16875,12.42638,10.63185,9.968444,STAR,WD
8.936536,9.865273,7.883776,6.591339,6.551854,STAR,WD
20.17492,18.35276,14.54266,12.21448,10.44598,STAR,OB
3.910873,3.821873,3.041226,2.309989,0.9228483,STAR,OB
7.954169,7.166856,5.773581,5.005915,3.972459,STAR,OB
16.01081,18.30371,14.88732,12.87963,13.60942,STAR,WD
12.37024,17.2215,14.45116,11.86627,10.49825,STAR,WD
41.38409,44.77329,34.03083,26.98119,21.66172,STAR,WD
10.89434,10.49511,7.198016,4.774895,3.025189,STAR,WD
50.50563,60.14566,48.12582,39.78334,31.87249,STAR,WD
25.43333,20.23502,16.072,12.97267,10.47517,STAR,OB
24.44938,27.87081,21.88209,17.53282,14.1657,STAR,WD
14.37726,18.09873,13.44694,10.05406,8.530552,STAR,WD
25.46399,31.27798,23.25376,18.41984,13.61057,STAR,WD
13.7928,17.92502,20.57748,21.55403,20.85321,STAR,CV
11.67357,15.31539,19.5843,22.15554,23.06111,STAR,A0
51.0405,38.08105,23.80698,17.34735,12.8387,STAR,B9
17.61242,15.37634,10.12439,7.416884,5.440086,STAR,WD
23.69003,25.48594,25.52456,30.55194,23.13421,STAR,WD
40.69045,56.11013,52.73139,44.99044,37.9929,STAR,WD
11.73105,16.26458,14.10326,12.17979,10.42299,STAR,WD
1299.681,1139.182,871.5374,703.7548,604.5963,STAR,B6
64.01328,86.22324,76.29697,66.7027,58.62627,STAR,WD
11.05439,10.60063,7.466398,6.267461,6.059145,STAR,WD
13.71474,12.47735,9.196492,7.402439,5.073736,STAR,OB
17.17076,16.85512,18.47615,26.57089,33.55449,STAR,M2
5.821391,7.179568,5.084244,3.239241,1.772388,STAR,WD
18.77914,13.58712,7.846292,4.539308,3.047297,STAR,WD
239.209,206.9019,144.8138,108.7001,84.30119,STAR,B6
33.91315,37.41902,27.90756,20.9271,16.06072,STAR,WD
76.43285,137.6315,186.273,202.3245,202.1823,STAR,F5
1.527944,8.770014,25.44367,34.27449,38.88192,STAR,K3
12.75598,11.30537,8.577119,8.027168,8.534049,STAR,WD
0.6251849,6.474911,6.699348,5.520253,2.808532,STAR,WD
16.76273,16.77434,12.15525,9.330092,6.827018,STAR,WD
16.37098,19.90845,15.3088,11.06617,6.058124,STAR,WD
179.9939,180.806,142.8998,116.3494,99.53882,STAR,OB
7.678674,13.70771,22.22172,26.43201,29.16805,STAR,G2
4.13914,18.81197,40.93809,53.48497,63.95264,STAR,K3
5.212293,17.1749,32.53234,39.68764,43.57905,STAR,K1
4.499077,16.20349,30.14102,36.92667,40.43667,STAR,F9
1.526911,10.46124,23.25479,30.8961,35.26353,STAR,K3
64.96606,215.444,401.0977,485.7856,524.804,STAR,F9
3.758231,46.64228,133.1605,181.2213,204.8163,STAR,K5
0.6819579,19.91784,41.55525,45.77065,43.01368,STAR,K3
11.25096,30.42447,49.46947,54.53574,54.67155,STAR,F9
13.14732,31.18913,54.0821,65.83374,72.9987,STAR,F9
2.796853,7.883553,17.06567,21.27388,22.69274,STAR,K1
8.927982,41.20802,83.34365,103.3475,111.2165,STAR,K1
2.824067,19.33751,47.54517,64.04337,71.18599,STAR,K3
1.400725,9.022519,20.27388,29.98338,36.98227,STAR,K3
37.07423,32.32411,22.0646,16.60511,13.80661,STAR,WD
11.45513,13.21514,9.640079,6.994785,4.770895,STAR,WD
8.29931,8.612958,6.246912,4.580574,2.403623,STAR,WD
26.29354,34.40384,27.50203,21.70077,17.19027,STAR,WD
26.34739,26.35861,18.50121,13.481,8.278811,STAR,WD
104.1624,102.1476,71.616,55.46249,44.86298,STAR,WD
